node_id,x_coord,y_coord,Z
2772,-79.9728,37.13943,
2773,-79.97279,37.23224,
2774,-79.97276,37.29653,
2775,-79.97273,37.24636,
2776,-79.97272,37.33686,
2777,-79.97269,37.26655,
2778,-79.97268,37.3504,
2780,-79.97264,37.13431,
2781,-79.9726,37.33679,
2782,-79.97254,37.25692,
2784,-79.97248,37.13944,
2785,-79.97241,37.23277,
2786,-79.9724,37.28547,
2787,-79.97235,37.27429,
2788,-79.97234,37.34991,
2789,-79.97165,37.28559,
2790,-79.97232,37.29761,
2792,-79.97224,37.2327,
2794,-79.9722,37.28155,
2795,-79.97218,37.26668,
2796,-79.97206,37.33774,
2797,-79.97206,37.34952,
2799,-79.97204,37.23263,
2800,-79.97196,37.23293,
2801,-79.97191,37.33768,
2802,-79.9708,37.28538,
2803,-79.97172,37.24679,
2804,-79.97158,37.2967,
2805,-79.97152,37.28845,
2806,-79.97145,37.22973,
2807,-79.97135,37.23381,
2808,-79.97135,37.25178,
2809,-79.97134,37.26691,
2810,-79.97132,37.22988,
2811,-79.97132,37.28567,
2812,-79.97122,37.23375,
2813,-79.97115,37.25691,
2814,-79.97107,37.4551,
2815,-79.97106,37.29601,
2816,-79.97105,37.26698,
2817,-79.97095,37.28116,
2818,-79.97094,37.30585,
2819,-79.97089,37.27402,
2820,-79.97086,37.23456,
2821,-79.97083,37.22849,
2822,-79.97081,37.16607,
2823,-79.97074,37.3484,
2824,-79.97073,37.28581,
2825,-79.97072,37.23452,
2826,-79.97069,37.22852,
2827,-79.97067,37.45179,
2828,-79.97063,37.25213,
2829,-79.97062,37.30595,
2830,-79.9705,37.3399,
2831,-79.97042,37.26713,
2832,-79.97036,37.33984,
2833,-79.97031,37.20166,
2834,-79.97022,37.24898,
2836,-79.97019,37.31078,
2837,-79.97167,37.28333,
2838,-79.97014,37.25255,
2839,-79.9701,37.25695,
2840,-79.97006,37.28816,
2841,-79.97006,37.45009,
2842,-79.97005,37.21448,
2843,-79.96991,37.23593,
2844,-79.96984,37.29586,
2845,-79.96981,37.31083,
2846,-79.96979,37.23588,
2847,-79.96963,37.34798,
2848,-79.96954,37.33923,
2849,-79.96948,37.28073,
2850,-79.96939,37.26737,
2851,-79.96939,37.27371,
2852,-79.96938,37.22548,
2853,-79.96934,37.31129,
2855,-79.96924,37.22551,
2856,-79.96924,37.25239,
2857,-79.96924,37.25371,
2858,-79.96907,37.23692,
2859,-79.96906,37.25696,
2860,-79.96904,37.28608,
2861,-79.96897,37.23686,
2862,-79.96897,37.44802,
2863,-79.96886,37.26746,
2864,-79.96883,37.33736,
2865,-79.96883,37.34204,
2866,-79.96881,37.25512,
2867,-79.9688,37.31144,
2868,-79.96879,37.14457,
2869,-79.96878,37.22407,
2870,-79.96876,37.34766,
2871,-79.9687,37.34198,
2872,-79.96867,37.14443,
2873,-79.96867,37.28236,
2874,-79.96865,37.24807,
2875,-79.96865,37.25698,
2876,-79.9686,37.33689,
2877,-79.96859,37.22398,
2878,-79.96856,37.3241,
2879,-79.96852,37.31185,
2880,-79.96851,37.28787,
2881,-79.96851,37.32094,
2882,-79.96848,37.3216,
2883,-79.96846,37.44708,
2885,-79.96843,37.33663,
2886,-79.96841,37.23751,
2887,-79.96839,37.32246,
2888,-79.96839,37.32417,
2889,-79.96837,37.32056,
2890,-79.96837,37.32278,
2891,-79.96837,37.34749,
2892,-79.96836,37.3231,
2893,-79.96831,37.31178,
2894,-79.96831,37.32159,
2895,-79.9683,37.29469,
2896,-79.96828,37.33633,
2897,-79.96827,37.23743,
2898,-79.96823,37.32356,
2899,-79.96822,37.23766,
2900,-79.96822,37.28346,
2901,-79.96821,37.31845,
2902,-79.96821,37.32245,
2903,-79.9682,37.32277,
2904,-79.96819,37.32309,
2905,-79.96813,37.25705,
2906,-79.96812,37.23754,
2907,-79.96807,37.28027,
2908,-79.96807,37.28393,
2909,-79.96806,37.31791,
2910,-79.96806,37.31848,
2911,-79.96803,37.22219,
2912,-79.96803,37.31781,
2913,-79.96798,37.32421,
2914,-79.96796,37.31761,
2915,-79.96789,37.2734,
2916,-79.96788,37.31784,
2917,-79.96786,37.22224,
2918,-79.96781,37.31764,
2919,-79.9678,37.28486,
2920,-79.96776,37.31241,
2921,-79.96767,37.22142,
2922,-79.96764,37.31674,
2923,-79.96764,37.33454,
2924,-79.96758,37.34723,
2925,-79.96756,37.28581,
2926,-79.96755,37.21489,
2927,-79.96744,37.31238,
2928,-79.96735,37.3289,
2929,-79.96733,37.31573,
2930,-79.9673,37.28192,
2931,-79.96726,37.23826,
2932,-79.96726,37.28667,
2933,-79.96724,37.31617,
2934,-79.96719,37.23813,
2935,-79.96717,37.33029,
2936,-79.96709,37.31563,
2937,-79.96709,37.32813,
2938,-79.96707,37.25129,
2939,-79.96707,37.34321,
2940,-79.96705,37.31319,
2941,-79.96701,37.28759,
2942,-79.96701,37.31264,
2943,-79.96701,37.31497,
2944,-79.967,37.24857,
2945,-79.96698,37.23847,
2946,-79.96697,37.31299,
2947,-79.96696,37.34309,
2948,-79.96694,37.34694,
2949,-79.96692,37.33108,
2950,-79.96689,37.33142,
2951,-79.96687,37.315,
2952,-79.96686,37.23837,
2954,-79.96675,37.31419,
2955,-79.96671,37.28852,
2956,-79.96669,37.26776,
2957,-79.96666,37.31386,
2958,-79.96664,37.20318,
2959,-79.9666,37.27983,
2960,-79.96657,37.31411,
2961,-79.96654,37.21983,
2962,-79.96653,37.28943,
2963,-79.9665,37.34677,
2964,-79.96645,37.31338,
2965,-79.96642,37.20328,
2966,-79.96638,37.21988,
2967,-79.96638,37.26788,
2968,-79.96637,37.27308,
2969,-79.96637,37.44446,
2970,-79.96632,37.31346,
2971,-79.9663,37.25741,
2972,-79.96627,37.23919,
2973,-79.96627,37.29025,
2974,-79.96626,37.23892,
2975,-79.96623,37.14666,
2976,-79.96614,37.25724,
2977,-79.96612,37.30224,
2978,-79.96611,37.3125,
2979,-79.96605,37.14651,
2980,-79.96604,37.31811,
2981,-79.966,37.28553,
2982,-79.966,37.29118,
2983,-79.96599,37.23926,
2984,-79.96599,37.31254,
2985,-79.96589,37.3137,
2986,-79.96584,37.25743,
2987,-79.9658,37.28149,
2989,-79.96575,37.29209,
2990,-79.96573,37.25782,
2991,-79.96569,37.31166,
2992,-79.96565,37.25863,
2993,-79.96559,37.25912,
2994,-79.96558,37.21216,
2995,-79.96558,37.31351,
2996,-79.96554,37.34639,
2997,-79.96549,37.28734,
2998,-79.96549,37.29289,
2999,-79.96549,37.31132,
3000,-79.96539,37.31145,
3001,-79.96538,37.25946,
3002,-79.96531,37.24941,
3003,-79.96523,37.31127,
3004,-79.96514,37.29415,
3005,-79.96513,37.2794,
3006,-79.96508,37.31829,
3007,-79.96506,37.26902,
3009,-79.96494,37.21237,
3010,-79.9649,37.27275,
3011,-79.96489,37.33666,
3012,-79.96478,37.25734,
3013,-79.96478,37.31399,
3014,-79.96475,37.31064,
3015,-79.96474,37.14798,
3016,-79.96466,37.16437,
3017,-79.96462,37.14785,
3018,-79.9646,37.31384,
3019,-79.96457,37.31835,
3020,-79.96454,37.31044,
3021,-79.96451,37.32543,
3022,-79.96445,37.28524,
3024,-79.96438,37.34406,
3025,-79.96435,37.28106,
3026,-79.96434,37.34393,
3027,-79.96428,37.21302,
3028,-79.96425,37.26015,
3029,-79.96418,37.3243,
3030,-79.96416,37.2176,
3031,-79.96408,37.31841,
3032,-79.96404,37.34587,
3033,-79.96401,37.30081,
3034,-79.96399,37.21366,
3035,-79.96394,37.21784,
3036,-79.96394,37.28705,
3037,-79.96394,37.34418,
3038,-79.9639,37.27008,
3039,-79.96388,37.34407,
3040,-79.96384,37.25721,
3041,-79.96383,37.21794,
3042,-79.9638,37.30096,
3043,-79.96379,37.27065,
3044,-79.96372,37.27896,
3045,-79.96367,37.27146,
3046,-79.96363,37.31783,
3047,-79.96362,37.31402,
3048,-79.96356,37.26042,
3049,-79.96353,37.31418,
3050,-79.96348,37.29366,
3051,-79.96347,37.31763,
3052,-79.96346,37.27249,
3053,-79.9634,37.36082,
3054,-79.96339,37.32433,
3055,-79.96332,37.24405,
3056,-79.96329,37.27345,
3057,-79.96325,37.14878,
3058,-79.96319,37.14868,
3059,-79.96313,37.27424,
3060,-79.96313,37.34548,
3061,-79.96304,37.25708,
3062,-79.96301,37.31425,
3063,-79.96299,37.31856,
3064,-79.96296,37.28497,
3065,-79.96294,37.28061,
3066,-79.96282,37.31681,
3067,-79.9626,37.34501,
3068,-79.96256,37.24462,
3069,-79.96255,37.31863,
3070,-79.96245,37.28675,
3071,-79.96243,37.34463,
3072,-79.96237,37.3163,
3073,-79.96236,37.26086,
3074,-79.96235,37.34451,
3075,-79.96229,37.27072,
3076,-79.96228,37.30841,
3077,-79.96225,37.27851,
3078,-79.96221,37.2741,
3081,-79.96212,37.26095,
3082,-79.9621,37.25122,
3083,-79.96201,37.27227,
3084,-79.96197,37.14941,
3085,-79.96194,37.4412,
3086,-79.96191,37.14933,
3088,-79.96178,37.28666,
3089,-79.96176,37.31427,
3090,-79.96171,37.2164,
3091,-79.96162,37.2165,
3092,-79.96161,37.24998,
3093,-79.96159,37.27401,
3094,-79.96156,37.44105,
3095,-79.96152,37.3449,
3096,-79.9615,37.24989,
3097,-79.96148,37.28018,
3098,-79.96146,37.34477,
3099,-79.96144,37.28469,
3100,-79.96133,37.29174,
3101,-79.96132,37.24547,
3103,-79.96125,37.31905,
3104,-79.9612,37.31454,
3105,-79.96114,37.30589,
3106,-79.96112,37.31442,
3107,-79.96109,37.36112,
3108,-79.96102,37.30664,
3109,-79.96101,37.30705,
3110,-79.96099,37.22017,
3111,-79.9607,37.25203,
3112,-79.96092,37.28645,
3113,-79.96092,37.3609,
3114,-79.9609,37.29267,
3116,-79.96072,37.27078,
3118,-79.9605,37.31947,
3119,-79.96049,37.26168,
3120,-79.96047,37.27205,
3121,-79.96045,37.36114,
3122,-79.96033,37.34525,
3123,-79.96027,37.34512,
3124,-79.96025,37.28633,
3125,-79.96009,37.27378,
3126,-79.96003,37.26187,
3128,-79.95993,37.33494,
3129,-79.95988,37.28439,
3130,-79.95976,37.25657,
3131,-79.96039,37.25222,
3132,-79.95969,37.45196,
3133,-79.95968,37.31497,
3134,-79.95958,37.31485,
3135,-79.9595,37.30388,
3136,-79.95948,37.33499,
3137,-79.95941,37.25246,
3138,-79.95936,37.32046,
3139,-79.95934,37.27764,
3140,-79.95931,37.25279,
3141,-79.95925,37.28614,
3142,-79.95924,37.25578,
3143,-79.95924,37.29102,
3144,-79.95921,37.43988,
3145,-79.95911,37.28426,
3146,-79.95905,37.29568,
3147,-79.95901,37.20546,
3148,-79.95901,37.27087,
3149,-79.959,37.26933,
3150,-79.95899,37.26966,
3151,-79.95899,37.3201,
3152,-79.9589,37.26312,
3153,-79.95888,37.30334,
3154,-79.95886,37.27177,
3155,-79.95873,37.26403,
3156,-79.95868,37.29725,
3157,-79.95865,37.27284,
3158,-79.95864,37.25649,
3159,-79.95863,37.21355,
3160,-79.9586,37.2793,
3161,-79.95858,37.28602,
3162,-79.95854,37.34577,
3163,-79.95853,37.25325,
3165,-79.9585,37.21362,
3166,-79.9585,37.27358,
3167,-79.9585,37.29742,
3168,-79.9585,37.34564,
3169,-79.95848,37.26493,
3170,-79.95847,37.25442,
3171,-79.95839,37.25334,
3172,-79.95838,37.28412,
3173,-79.95824,37.27448,
3174,-79.95822,37.20878,
3175,-79.95822,37.31541,
3176,-79.95816,37.26572,
3177,-79.95816,37.36044,
3179,-79.95811,37.31528,
3180,-79.95809,37.25189,
3181,-79.95805,37.25206,
3182,-79.95799,37.21279,
3183,-79.95797,37.26591,
3184,-79.95794,37.27721,
3185,-79.95792,37.43881,
3186,-79.9579,37.20904,
3187,-79.9579,37.28591,
3188,-79.95789,37.30245,
3189,-79.95786,37.21285,
3190,-79.95783,37.2523,
3191,-79.95782,37.2537,
3192,-79.95775,37.25237,
3194,-79.95775,37.36174,
3195,-79.95771,37.26866,
3196,-79.95771,37.36044,
3197,-79.95764,37.25196,
3198,-79.95764,37.27091,
3199,-79.95764,37.35989,
3200,-79.95762,37.20874,
3201,-79.95761,37.29065,
3202,-79.95752,37.252,
3203,-79.9575,37.27159,
3204,-79.95749,37.21216,
3205,-79.95742,37.25242,
3206,-79.95736,37.21222,
3207,-79.95736,37.34611,
3208,-79.95734,37.25233,
3209,-79.95733,37.25138,
3210,-79.95733,37.34598,
3211,-79.95727,37.36048,
3212,-79.95724,37.29862,
3213,-79.95717,37.24861,
3214,-79.95717,37.25136,
3215,-79.95717,37.27887,
3216,-79.95712,37.2666,
3217,-79.9571,37.3183,
3218,-79.95708,37.27332,
3219,-79.95703,37.27624,
3220,-79.95688,37.28384,
3221,-79.95681,37.25431,
3222,-79.95676,37.15318,
3223,-79.95673,37.21126,
3224,-79.95666,37.21896,
3225,-79.95659,37.21131,
3226,-79.95656,37.15313,
3227,-79.95653,37.21207,
3228,-79.95652,37.31806,
3229,-79.95651,37.26768,
3230,-79.9565,37.25407,
3231,-79.95649,37.31599,
3232,-79.95648,37.26714,
3233,-79.95647,37.33969,
3234,-79.95646,37.24915,
3235,-79.95645,37.31584,
3236,-79.95635,37.25457,
3237,-79.95633,37.28569,
3238,-79.95633,37.35719,
3239,-79.95615,37.2674,
3240,-79.95614,37.33847,
3241,-79.95606,37.21032,
3242,-79.95603,37.34644,
3243,-79.95599,37.34336,
3244,-79.95598,37.2714,
3245,-79.95594,37.21037,
3246,-79.95585,37.20845,
3247,-79.95585,37.33755,
3248,-79.95583,37.3181,
3249,-79.95576,37.33729,
3250,-79.95573,37.28838,
3251,-79.95571,37.34476,
3252,-79.95569,37.26753,
3254,-79.95559,37.27843,
3255,-79.95557,37.28912,
3256,-79.95556,37.27308,
3257,-79.9555,37.31743,
3258,-79.9555,37.31782,
3259,-79.95549,37.2836,
3260,-79.95547,37.31701,
3261,-79.95545,37.2091,
3262,-79.95544,37.26753,
3263,-79.95544,37.34619,
3264,-79.95542,37.271,
3265,-79.95541,37.28988,
3266,-79.95539,37.31817,
3267,-79.95534,37.34612,
3268,-79.95531,37.21733,
3269,-79.95526,37.27917,
3270,-79.95525,37.20906,
3271,-79.95525,37.31647,
3272,-79.95524,37.20548,
3273,-79.95523,37.35498,
3274,-79.95522,37.31865,
3275,-79.95513,37.20845,
3276,-79.95509,37.15508,
3277,-79.95508,37.20869,
3278,-79.95507,37.15902,
3279,-79.95505,37.24942,
3280,-79.95505,37.27631,
3281,-79.95502,37.31922,
3282,-79.95499,37.20849,
3283,-79.95497,37.25539,
3284,-79.95495,37.28549,
3285,-79.95495,37.34672,
3286,-79.95489,37.28003,
3287,-79.95486,37.29545,
3288,-79.95485,37.25414,
3291,-79.9548,37.20779,
3292,-79.95479,37.25397,
3293,-79.95479,37.33418,
3295,-79.95475,37.35397,
3296,-79.95471,37.28093,
3297,-79.9547,37.15999,
3298,-79.9547,37.28222,
3299,-79.95468,37.20754,
3300,-79.95464,37.20781,
3301,-79.95464,37.29564,
3302,-79.95463,37.32051,
3303,-79.95462,37.2108,
3304,-79.95453,37.20759,
3305,-79.95453,37.21122,
3306,-79.95453,37.43642,
3307,-79.9545,37.28299,
3308,-79.95441,37.20697,
3309,-79.95441,37.33295,
3310,-79.9544,37.21109,
3311,-79.95437,37.28817,
3312,-79.95435,37.27114,
3313,-79.95431,37.21087,
3315,-79.95423,37.20665,
3316,-79.95425,37.20697,
3317,-79.95424,37.27798,
3318,-79.95424,37.28348,
3319,-79.95424,37.35298,
3320,-79.95417,37.32202,
3322,-79.95415,37.15615,
3323,-79.95413,37.25492,
3324,-79.95411,37.27108,
3325,-79.95407,37.2109,
3326,-79.95405,37.25475,
3327,-79.95403,37.27287,
3328,-79.95402,37.3151,
3329,-79.95398,37.35246,
3330,-79.95396,37.15606,
3331,-79.95386,37.33121,
3332,-79.95385,37.25118,
3333,-79.95381,37.27107,
3334,-79.9538,37.28348,
3335,-79.9538,37.32335,
3336,-79.95377,37.20592,
3337,-79.95376,37.28406,
3338,-79.95372,37.32362,
3339,-79.95369,37.28809,
3340,-79.95367,37.27588,
3341,-79.95365,37.28436,
3342,-79.95364,37.20597,
3343,-79.95358,37.24975,
3344,-79.9535,37.25627,
3345,-79.95346,37.31458,
3346,-79.9534,37.28526,
3347,-79.9534,37.35124,
3348,-79.95323,37.31748,
3349,-79.9532,37.27106,
3350,-79.9532,37.28017,
3351,-79.95308,37.28617,
3352,-79.95289,37.2673,
3353,-79.95287,37.32778,
3354,-79.95282,37.27756,
3355,-79.95275,37.25646,
3356,-79.9527,37.287,
3357,-79.95271,37.20498,
3358,-79.95269,37.34751,
3359,-79.95266,37.25636,
3360,-79.95263,37.34741,
3361,-79.95262,37.20507,
3362,-79.95262,37.36177,
3363,-79.95261,37.31368,
3364,-79.95245,37.2711,
3365,-79.95238,37.21868,
3367,-79.95235,37.25455,
3368,-79.95234,37.28785,
3369,-79.95228,37.25692,
3370,-79.9522,37.15835,
3371,-79.9522,37.36152,
3372,-79.95218,37.27544,
3373,-79.95216,37.27266,
3374,-79.95215,37.25687,
3375,-79.95206,37.28865,
3376,-79.95203,37.32997,
3377,-79.95202,37.25406,
3378,-79.95202,37.27937,
3379,-79.952,37.15827,
3380,-79.952,37.25271,
3381,-79.95188,37.28898,
3382,-79.95188,37.31295,
3383,-79.95183,37.25729,
3384,-79.95182,37.34985,
3385,-79.95166,37.25018,
3386,-79.95162,37.25723,
3387,-79.95159,37.28941,
3388,-79.95158,37.20425,
3389,-79.95157,37.36193,
3390,-79.95153,37.31261,
3391,-79.95145,37.20434,
3392,-79.95139,37.25343,
3393,-79.95139,37.27712,
3395,-79.95135,37.34925,
3396,-79.95131,37.27887,
3397,-79.9513,37.28988,
3399,-79.95112,37.29015,
3400,-79.9511,37.20395,
3401,-79.9511,37.25237,
3402,-79.95109,37.21916,
3403,-79.95101,37.27863,
3404,-79.95099,37.20405,
3405,-79.95091,37.36177,
3406,-79.95082,37.29062,
3407,-79.95079,37.31883,
3408,-79.95077,37.25783,
3409,-79.95076,37.27842,
3410,-79.95074,37.28346,
3411,-79.95075,37.31159,
3412,-79.95073,37.27499,
3413,-79.9507,37.25772,
3414,-79.95065,37.3482,
3415,-79.95063,37.16011,
3417,-79.95063,37.31144,
3418,-79.95058,37.29098,
3419,-79.95058,37.3481,
3420,-79.95054,37.26708,
3421,-79.95046,37.15999,
3422,-79.95042,37.29124,
3423,-79.95041,37.26797,
3424,-79.95039,37.26811,
3425,-79.95032,37.25049,
3427,-79.95027,37.26888,
3428,-79.95024,37.25196,
3430,-79.95015,37.26978,
3431,-79.95011,37.31074,
3432,-79.95009,37.27041,
3433,-79.95001,37.25491,
3434,-79.95,37.21976,
3435,-79.94998,37.27124,
3436,-79.94995,37.27184,
3437,-79.94994,37.16072,
3438,-79.94992,37.27665,
3439,-79.94988,37.31042,
3440,-79.94987,37.27242,
3441,-79.94984,37.32644,
3442,-79.94979,37.16059,
3443,-79.94978,37.27303,
3444,-79.94978,37.34695,
3445,-79.94977,37.2031,
3446,-79.94975,37.25062,
3447,-79.94974,37.25818,
3449,-79.94967,37.20321,
3450,-79.94963,37.31937,
3451,-79.9496,37.29256,
3452,-79.94957,37.27389,
3453,-79.94957,37.33007,
3455,-79.94953,37.27751,
3456,-79.94952,37.25808,
3457,-79.94948,37.30989,
3458,-79.94947,37.25551,
3459,-79.94926,37.27449,
3460,-79.94919,37.43357,
3461,-79.94909,37.29327,
3462,-79.94906,37.27735,
3463,-79.94902,37.4554,
3464,-79.94898,37.25602,
3465,-79.94895,37.25139,
3466,-79.94893,37.29351,
3467,-79.94892,37.32504,
3468,-79.94887,37.27539,
3469,-79.94887,37.34882,
3470,-79.94885,37.3091,
3471,-79.94883,37.34871,
3472,-79.9488,37.29369,
3473,-79.94873,37.27133,
3474,-79.94862,37.45549,
3475,-79.94859,37.27135,
3476,-79.9485,37.2762,
3477,-79.94849,37.26688,
3478,-79.94849,37.27232,
3479,-79.94847,37.31992,
3481,-79.94833,37.25673,
3482,-79.94832,37.29452,
3483,-79.9483,37.27658,
3484,-79.94821,37.30826,
3485,-79.94818,37.45418,
3486,-79.94812,37.25099,
3487,-79.9481,37.32381,
3488,-79.94807,37.27707,
3489,-79.94797,37.332,
3490,-79.94793,37.25091,
3491,-79.94786,37.27755,
3492,-79.94785,37.36273,
3493,-79.94779,37.29528,
3494,-79.94776,37.20184,
3495,-79.94774,37.32321,
3496,-79.9477,37.27786,
3497,-79.94769,37.20195,
3498,-79.94767,37.36251,
3499,-79.94761,37.34467,
3500,-79.9476,37.30744,
3501,-79.94745,37.14835,
3502,-79.94741,37.2577,
3503,-79.94741,37.27845,
3504,-79.9474,37.29588,
3505,-79.94733,37.14831,
3506,-79.94728,37.30704,
3507,-79.94722,37.32052,
3508,-79.94719,37.25052,
3509,-79.94717,37.27898,
3510,-79.94715,37.28314,
3511,-79.94713,37.4529,
3512,-79.94705,37.30671,
3513,-79.947,37.25989,
3514,-79.94699,37.26063,
3515,-79.94697,37.26081,
3516,-79.94695,37.25833,
3517,-79.94695,37.33238,
3518,-79.9469,37.259,
3519,-79.94689,37.25929,
3520,-79.94687,37.29657,
3521,-79.94685,37.27975,
3523,-79.94683,37.25036,
3524,-79.94683,37.26136,
3525,-79.94671,37.26176,
3526,-79.94669,37.25824,
3527,-79.94669,37.26315,
3528,-79.94668,37.25834,
3529,-79.94664,37.26387,
3530,-79.94662,37.26218,
3531,-79.94662,37.28052,
3532,-79.94661,37.26404,
3533,-79.94658,37.27686,
3534,-79.9465,37.28304,
3535,-79.94647,37.3125,
3536,-79.94643,37.26485,
3537,-79.9464,37.30588,
3538,-79.94634,37.28133,
3539,-79.94632,37.26573,
3540,-79.94628,37.29739,
3541,-79.94626,37.26676,
3542,-79.94624,37.20089,
3543,-79.94622,37.32102,
3544,-79.94618,37.45203,
3545,-79.94612,37.26676,
3546,-79.94611,37.28208,
3547,-79.94609,37.36318,
3548,-79.94606,37.34979,
3549,-79.94602,37.4519,
3550,-79.94601,37.34969,
3551,-79.946,37.1637,
3552,-79.94599,37.2674,
3553,-79.94597,37.26768,
3554,-79.94593,37.26752,
3555,-79.94583,37.26768,
3556,-79.94582,37.33279,
3557,-79.94581,37.16365,
3558,-79.94581,37.30508,
3559,-79.9458,37.27224,
3560,-79.94574,37.20072,
3561,-79.94574,37.45169,
3562,-79.94565,37.20051,
3563,-79.94565,37.2498,
3564,-79.94565,37.27155,
3565,-79.94565,37.29805,
3566,-79.94564,37.36299,
3567,-79.94559,37.20062,
3568,-79.94523,37.36338,
3569,-79.9452,37.30429,
3570,-79.94513,37.36312,
3571,-79.94509,37.29854,
3572,-79.94508,37.32163,
3573,-79.94504,37.21803,
3574,-79.94504,37.26861,
3575,-79.94502,37.27668,
3576,-79.94495,37.26676,
3577,-79.94486,37.33318,
3578,-79.94483,37.35022,
3579,-79.94478,37.21898,
3580,-79.94474,37.35013,
3581,-79.94468,37.32184,
3582,-79.94457,37.24928,
3583,-79.94455,37.30342,
3585,-79.9445,37.45075,
3586,-79.94443,37.1997,
3587,-79.94441,37.2724,
3589,-79.94438,37.28763,
3590,-79.94437,37.27167,
3591,-79.94433,37.19978,
3592,-79.94432,37.27334,
3593,-79.9443,37.27121,
3594,-79.94424,37.2736,
3595,-79.94421,37.27082,
3596,-79.94416,37.25015,
3597,-79.94416,37.27054,
3598,-79.94406,37.23903,
3599,-79.94404,37.28277,
3600,-79.94401,37.26983,
3601,-79.94401,37.30274,
3603,-79.94393,37.33377,
3604,-79.94392,37.28808,
3605,-79.94387,37.26913,
3606,-79.94384,37.2736,
3607,-79.9438,37.16609,
3608,-79.9438,37.24882,
3609,-79.94378,37.23518,
3610,-79.94378,37.28706,
3611,-79.94373,37.34146,
3613,-79.9437,37.166,
3614,-79.94369,37.24799,
3615,-79.94367,37.24777,
3616,-79.94367,37.25116,
3617,-79.94365,37.23493,
3618,-79.94365,37.26681,
3619,-79.94361,37.27251,
3620,-79.94358,37.45006,
3621,-79.94357,37.25138,
3622,-79.94357,37.2884,
3623,-79.94356,37.23692,
3624,-79.94356,37.32221,
3626,-79.9435,37.19877,
3627,-79.94348,37.27651,
3628,-79.94346,37.28671,
3629,-79.94344,37.35071,
3630,-79.9434,37.30202,
3631,-79.94339,37.24499,
3632,-79.94338,37.30008,
3633,-79.94338,37.35061,
3634,-79.94336,37.19882,
3635,-79.94328,37.23447,
3636,-79.94327,37.252,
3637,-79.94325,37.27486,
3638,-79.94324,37.4498,
3639,-79.94323,37.27648,
3640,-79.9432,37.24631,
3641,-79.94319,37.28877,
3642,-79.94319,37.31407,
3643,-79.94309,37.19802,
3644,-79.94307,37.34087,
3645,-79.94305,37.25276,
3646,-79.943,37.25198,
3647,-79.94295,37.33438,
3648,-79.94294,37.19803,
3649,-79.9428,37.28914,
3650,-79.94279,37.28581,
3651,-79.94279,37.30141,
3652,-79.94278,37.27549,
3653,-79.94276,37.19665,
3654,-79.94275,37.25373,
3657,-79.94266,37.4306,
3658,-79.94263,37.19668,
3659,-79.94262,37.23202,
3660,-79.94261,37.23113,
3661,-79.94259,37.35102,
3662,-79.94251,37.25203,
3663,-79.94251,37.26921,
3664,-79.9425,37.26685,
3665,-79.94245,37.33967,
3667,-79.94238,37.2725,
3668,-79.94237,37.27186,
3669,-79.94236,37.28958,
3671,-79.94232,37.17174,
3672,-79.94229,37.16836,
3673,-79.94229,37.25518,
3675,-79.94229,37.30094,
3676,-79.94227,37.27544,
3678,-79.94223,37.2336,
3679,-79.9422,37.25209,
3680,-79.94215,37.17173,
3681,-79.94213,37.17243,
3682,-79.94211,37.28494,
3683,-79.94211,37.44885,
3684,-79.94208,37.16836,
3685,-79.94207,37.27632,
3686,-79.94202,37.33477,
3687,-79.94199,37.17238,
3688,-79.94198,37.25709,
3689,-79.94197,37.33854,
3690,-79.94196,37.30302,
3692,-79.94187,37.29071,
3693,-79.94186,37.31466,
3694,-79.94179,37.44857,
3695,-79.94177,37.3226,
3696,-79.94176,37.2768,
3697,-79.94174,37.30041,
3698,-79.9417,37.29085,
3699,-79.94168,37.33763,
3700,-79.94167,37.27707,
3701,-79.9416,37.27787,
3702,-79.94157,37.25905,
3703,-79.9415,37.26254,
3704,-79.94148,37.23061,
3705,-79.94148,37.26098,
3706,-79.94148,37.30019,
3707,-79.94147,37.29041,
3708,-79.94162,37.26066,
3709,-79.94143,37.27931,
3710,-79.94142,37.26018,
3711,-79.94142,37.27543,
3712,-79.94137,37.26335,
3713,-79.94136,37.2799,
3714,-79.94127,37.26087,
3715,-79.94126,37.28348,
3716,-79.94125,37.28112,
3717,-79.94124,37.44812,
3718,-79.94122,37.28239,
3719,-79.94122,37.28252,
3720,-79.94119,37.23055,
3721,-79.94119,37.26456,
3722,-79.94118,37.35152,
3724,-79.94112,37.26079,
3725,-79.94111,37.35141,
3726,-79.94104,37.26591,
3727,-79.941,37.17403,
3729,-79.94092,37.33517,
3730,-79.94088,37.2669,
3731,-79.94086,37.25233,
3732,-79.94075,37.26781,
3733,-79.94072,37.26804,
3734,-79.94068,37.2684,
3735,-79.94064,37.44781,
3736,-79.9406,37.17459,
3737,-79.94059,37.26986,
3738,-79.94059,37.27017,
3739,-79.94059,37.28246,
3740,-79.94055,37.26689,
3741,-79.94058,37.27051,
3742,-79.94055,37.2693,
3743,-79.94055,37.27248,
3744,-79.94054,37.2712,
3745,-79.94054,37.3008,
3746,-79.94053,37.27185,
3747,-79.94051,37.17453,
3748,-79.94047,37.27358,
3749,-79.94047,37.27542,
3750,-79.94043,37.28233,
3751,-79.94035,37.29141,
3752,-79.94023,37.25276,
3753,-79.94021,37.17499,
3754,-79.94016,37.33433,
3755,-79.94011,37.17493,
3756,-79.94011,37.25287,
